licence_num_Lv,value_Lv,value_usage,value
103使字第0239號,A棟 地上1樓,(G2)策略性產業(資訊服務業)798.01㎡，(G3)飲食業199.47㎡，公共空間618.05㎡,1615.53
103使字第0239號,A棟 突出物1樓,樓梯間、電梯間、機電設備空間,207.98
103使字第0239號,A棟 地上6樓,(G2)策略性產業(資訊服務業)1253.3㎡；公共空間409.25㎡,1662.55
103使字第0239號,A棟 地上5樓,(G2)策略性產業(資訊服務業)1253.3㎡；公共空間409.25㎡,1662.55
103使字第0239號,A棟 地上8樓,(G2)策略性產業(資訊服務業)1253.3㎡；公共空間409.25㎡,1662.55
103使字第0239號,A棟 突出物2樓,樓梯間、機電設備空間,207.98
103使字第0239號,A棟 地上4樓,(C2)倉儲業1253.3㎡；公共空間409.25㎡,1662.55
103使字第0239號,A棟 地下3樓,停車空間,2084.84
103使字第0240號,1棟 突出物2樓,蓄水池,6.98
103使字第0240號,1棟 突出物1樓,樓梯間，機械房,24.29
103使字第0240號,1棟 地上3樓,集合住宅(H2)(不含農舍),62.83
103使字第0240號,1棟 地上4樓,集合住宅(H2)(不含農舍),61.27
103使字第0240號,1棟 地上5樓,集合住宅(H2)(不含農舍),59.91
103使字第0240號,1棟 地上2樓,集合住宅(H2)(不含農舍),62.83
103使字第0240號,1棟 地上1樓,停車空間，樓梯間,62.92
103使字第0241號,A棟 地上1樓,(C1)第31組修理服務業(附屬辦公室),240.21
103使字第0241號,B棟 地上1樓,(C1)第31組修理服務業(乙種汽車修理廠),307.58
103使字第0241號,C棟 地上1樓,(C1)第31組修理服務業(乙種汽車修理廠),312.32
103使字第0241號,A棟 地上2樓,(C1)第31組修理服務業(附屬辦公室),213.85
103使字第0241號,D棟 地上1樓,(C1)第31組修理服務業(附屬警衛室),5.52
103使字第0242號,地上10樓,"未標明用途:地上10樓,面積:415.25㎡,高度:3.4M",415.25
103使字第0242號,地上14樓,"未標明用途:地上14樓,面積:231.13㎡,高度:3.4M",231.13
103使字第0242號,地上11樓,"未標明用途:地上11樓,面積:415.25㎡,高度:3.4M",415.25
103使字第0242號,地上4樓,"未標明用途:地上4樓,面積:421.59㎡,高度:3.6M",421.59
103使字第0242號,地下2樓,"未標明用途:地下2樓,面積:1222.6㎡,高度:3M",1222.6
103使字第0242號,地上5樓,"未標明用途:地上5樓,面積:421.59㎡,高度:3.4M",421.59
103使字第0242號,地上12樓,"未標明用途:地上12樓,面積:415.25㎡,高度:3.4M",415.25
103使字第0242號,地上2樓,"未標明用途:地上2樓,面積:419.19㎡,高度:3.4M",419.19
103使字第0242號,地上7樓,"未標明用途:地上7樓,面積:415.25㎡,高度:3.4M",415.25
103使字第0242號,地上3樓,"未標明用途:地上3樓,面積:419.19㎡,高度:3.6M",419.19
103使字第0242號,地上9樓,"未標明用途:地上9樓,面積:415.25㎡,高度:3.4M",415.25
103使字第0242號,地上1樓,"未標明用途:地上1樓,面積:431.16㎡,高度:4.2M",431.16
103使字第0242號,地下4樓,"未標明用途:地下4樓,面積:1222.6㎡,高度:3M",1222.6
103使字第0242號,突出物2樓,"未標明用途:突出物2樓,面積:59.68㎡,高度:3M",59.68
103使字第0242號,地下1樓,"未標明用途:地下1樓,面積:1222.6㎡,高度:3.4M",1222.6
103使字第0242號,地下3樓,"未標明用途:地下3樓,面積:1222.6㎡,高度:3M",1222.6
103使字第0242號,地上8樓,"未標明用途:地上8樓,面積:415.25㎡,高度:3.4M",415.25
103使字第0242號,突出物1樓,"未標明用途:突出物1樓,面積:59.68㎡,高度:3M",59.68
103使字第0242號,騎樓,"未標明用途:騎樓,面積:103.83㎡,高度:4.2M",103.83
103使字第0242號,地上6樓,"未標明用途:地上6樓,面積:415.25㎡,高度:3.4M",415.25
103使字第0242號,突出物3樓,"未標明用途:突出物3樓,面積:59.68㎡,高度:3M",59.68
103使字第0242號,地上13樓,"未標明用途:地上13樓,面積:415.25㎡,高度:3.4M",415.25
103使字第0243號,1棟 地上2樓,停車空間，集合住宅,66.8
103使字第0243號,1棟 地上1樓,機車停車場，停車場、停車空間，一般事務所(4.43㎡),115.21
103使字第0243號,1棟 地上6樓,集合住宅,108.48
103使字第0243號,1棟 地上4樓,集合住宅,109.27
103使字第0243號,1棟 突出物2樓,機械室，機房,24.85
103使字第0243號,1棟 地上7樓,集合住宅,108.48
103使字第0243號,1棟 地下2樓,停車空間，機械室、機房，蓄水池,182.13
103使字第0243號,1棟 地上10樓,集合住宅,79.9
103使字第0243號,1棟 地上8樓,集合住宅,108.48
103使字第0243號,1棟 地下1樓,防空避難室兼停車空間,130.41
103使字第0243號,1棟 地上9樓,集合住宅,98.82
103使字第0243號,1棟 突出物1樓,公共梯廳，機房,24.85
103使字第0243號,1棟 地上5樓,集合住宅,108.48
103使字第0243號,1棟 地上3樓,集合住宅，停車空間,65.19
103使字第0243號,1棟 突出物3樓,機房，蓄水池,24.85
103使字第0244號,地下1樓,"未標明用途:地下1樓,面積:215.49㎡,高度:3.4M",215.49
103使字第0244號,地上6樓,"未標明用途:地上6樓,面積:149.44㎡,高度:3.6M",149.44
103使字第0244號,地上4樓,"未標明用途:地上4樓,面積:149.44㎡,高度:3.6M",149.44
103使字第0244號,地上5樓,"未標明用途:地上5樓,面積:149.44㎡,高度:3.6M",149.44
103使字第0244號,地上2樓,"未標明用途:地上2樓,面積:149.44㎡,高度:3.6M",149.44
103使字第0244號,地下3樓,"未標明用途:地下3樓,面積:215.49㎡,高度:3.2M",215.49
103使字第0244號,地上1樓,"未標明用途:地上1樓,面積:149.46㎡,高度:4.2M",149.46
103使字第0244號,突出物2樓,"未標明用途:突出物2樓,面積:19.7㎡,高度:3M",19.7
103使字第0244號,地上3樓,"未標明用途:地上3樓,面積:149.44㎡,高度:3.6M",149.44
103使字第0244號,地下2樓,"未標明用途:地下2樓,面積:215.49㎡,高度:3.2M",215.49
103使字第0244號,地上7樓,"未標明用途:地上7樓夾層,面積:48.49㎡,高度:3M",48.49
103使字第0244號,地上7樓,"未標明用途:地上7樓,面積:149.44㎡,高度:3M",149.44
103使字第0244號,突出物1樓,"未標明用途:突出物1樓,面積:19.7㎡,高度:3M",19.7
103使字第0244號,突出物3樓,"未標明用途:突出物3樓,面積:19.7㎡,高度:3M",19.7
103使字第0245號,1棟 地上1樓,游泳池，廁所，更衣室,922.98
103使字第0245號,1棟 突出物1樓,配電室、機房、受電室、電氣室,26.86
103使字第0245號,1棟 地上2樓,教育設施，(D3)供小學學童使用之教學場所,472.44
103使字第0246號,A3棟 地下1樓,停車空間，機車停車場，機房,3591.25
103使字第0246號,A2棟 突出物3樓,樓梯間，機房,84.23
103使字第0246號,A2棟 突出物2樓,樓梯間，機房,328.81
103使字第0246號,A2棟 突出物1樓,樓梯間，機房，水箱,328.812
103使字第0246號,B5棟 突出物1樓,樓梯間，機房,25.0
103使字第0246號,A2棟 地上10樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,B5棟 突出物2樓,樓梯間，機房,25.0
103使字第0246號,A5棟 突出物1樓,樓梯間，機房，水箱,328.812
103使字第0246號,A5棟 地上14樓,(G2)策略性產業(資訊服務業),1794.708
103使字第0246號,A1棟 突出物3樓,樓梯間，機房,84.23
103使字第0246號,A2棟 地下1樓,停車空間，機車停車場，機房,2933.64
103使字第0246號,A2棟 地下2樓,停車空間，機房,2824.93
103使字第0246號,A2棟 地下3樓,防空避難室兼停車空間，機房，水箱,2933.64
103使字第0246號,A2棟 地上1樓,(G1)金融保險業（銀行分行）,2211.36
103使字第0246號,A2棟 地上2樓,(G2)策略性產業(資訊服務業),1713.65
103使字第0246號,A2棟 地上3樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A2棟 地上4樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A2棟 地上5樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A2棟 地上6樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A4棟 地上10樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A4棟 地上12樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A4棟 地上13樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,B2棟 地上1樓,"(F3)社會福利設施(托兒所)
",141.61
103使字第0246號,B7棟 突出物1樓,樓梯間，機房,25.0
103使字第0246號,B7棟 突出物2樓,樓梯間，機房,25.0
103使字第0246號,A4棟 地上14樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A4棟 地上15樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A4棟 地上16樓,(G2)策略性產業(資訊服務業),1794.708
103使字第0246號,A4棟 突出物1樓,樓梯間，機房，水箱,328.812
103使字第0246號,A4棟 突出物2樓,樓梯間，機房,328.81
103使字第0246號,A4棟 突出物3樓,樓梯間，機房,84.23
103使字第0246號,B1棟 突出物2樓,樓梯間，機房,25.0
103使字第0246號,B6棟 地上1樓,(B3)餐飲業(不可為酒店),141.61
103使字第0246號,B6棟 地上2樓,(B3)餐飲業(不可為酒店),141.61
103使字第0246號,A2棟 地上11樓,(G2)策略性產業(資訊服務業),1794.708
103使字第0246號,B2棟 地上2樓,(G3)飲食業,141.61
103使字第0246號,B7棟 地上2樓,(G3)飲食業,183.75
103使字第0246號,A2棟 地上9樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A2棟 地上8樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A2棟 地上7樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,B6棟 突出物2樓,樓梯間，機房,25.0
103使字第0246號,A5棟 地下3樓,防空避難室兼停車空間，機房，水箱,3295.97
103使字第0246號,A5棟 地下2樓,停車空間，機房,3136.46
103使字第0246號,A5棟 地下1樓,停車空間，機車停車場，機房,3322.52
103使字第0246號,B2棟 突出物1樓,樓梯間，機房,25.0
103使字第0246號,A3棟 地下3樓,防空避難室兼停車空間，機房，水箱,3399.02
103使字第0246號,A3棟 地上1樓,(G1)金融保險業（銀行分行）,2211.36
103使字第0246號,A3棟 地上2樓,(G2)策略性產業(資訊服務業),1713.65
103使字第0246號,A3棟 地上3樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A3棟 地上4樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A3棟 地上5樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A3棟 地上6樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A3棟 地上7樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A3棟 地上8樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A3棟 地上9樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A5棟 地上1樓,(G1)金融保險業（銀行分行）,2211.36
103使字第0246號,A5棟 地上2樓,(G2)策略性產業(資訊服務業),1713.65
103使字第0246號,A5棟 地上3樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A5棟 地上4樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A5棟 地上5樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A5棟 地上6樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A5棟 突出物3樓,樓梯間，機房,84.23
103使字第0246號,B7棟 地上1樓,(G3)日常用品零售業,183.75
103使字第0246號,B6棟 突出物1樓,樓梯間，機房,25.0
103使字第0246號,B1棟 突出物1樓,樓梯間，機房,25.0
103使字第0246號,A4棟 地上11樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A1棟 地下2樓,停車空間，機房,3090.27
103使字第0246號,A4棟 地上7樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A4棟 地上9樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,B3棟 突出物2樓,樓梯間，機房,34.14
103使字第0246號,A5棟 地上9樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,B3棟 地上2樓,(B3)餐飲業(不可為酒店),273.29
103使字第0246號,A5棟 突出物2樓,樓梯間，機房,328.81
103使字第0246號,B5棟 地上2樓,(B3)餐飲業(不可為酒店),141.61
103使字第0246號,C3棟 突出物2樓,樓梯間,35.44
103使字第0246號,C3棟 突出物1樓,樓梯間,35.44
103使字第0246號,C3棟 地上2樓,(B3)餐飲業(不可為酒店),260.96
103使字第0246號,C3棟 地上1樓,(B3)餐飲業(不可為酒店),284.6
103使字第0246號,C2棟 突出物2樓,樓梯間,37.25
103使字第0246號,C2棟 突出物1樓,樓梯間,37.25
103使字第0246號,C2棟 地上2樓,(B3)餐飲業(不可為酒店),285.94
103使字第0246號,C2棟 地上1樓,(B3)餐飲業(不可為酒店),304.48
103使字第0246號,B4棟 地上2樓,(B3)餐飲業(不可為酒店),141.61
103使字第0246號,C1棟 突出物2樓,樓梯間,35.62
103使字第0246號,B1棟 地上2樓,(B3)餐飲業(不可為酒店),141.61
103使字第0246號,A1棟 地上4樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A1棟 地上5樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A1棟 地上6樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A1棟 地上7樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A1棟 地上8樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A1棟 地上9樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A1棟 地上10樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A1棟 地上11樓,(G2)策略性產業(資訊服務業),1794.708
103使字第0246號,A1棟 突出物1樓,樓梯間，機房，水箱,328.812
103使字第0246號,A1棟 突出物2樓,樓梯間，機房,328.81
103使字第0246號,B5棟 地上1樓,(B3)餐飲業(不可為酒店),141.61
103使字第0246號,B4棟 突出物1樓,樓梯間，機房,25.0
103使字第0246號,B4棟 突出物2樓,樓梯間，機房,25.0
103使字第0246號,C1棟 突出物1樓,樓梯間,35.62
103使字第0246號,A4棟 地上8樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A3棟 地下2樓,停車空間，機房,3253.59
103使字第0246號,D2棟 地上1樓,(B3)飲食業,83.81
103使字第0246號,w棟 地下1樓,停車空間，機車停車場，機房,7058.77
103使字第0246號,w棟 地下2樓,停車空間，機房，水箱,7058.77
103使字第0246號,A1棟 地下1樓,停車空間，機車停車場，機房,3235.3
103使字第0246號,A1棟 地下3樓,防空避難室兼停車空間，機房，水箱,3235.3
103使字第0246號,A1棟 地上1樓,(G1)金融保險業（銀行分行）,2211.36
103使字第0246號,A1棟 地上2樓,(G2)策略性產業(資訊服務業),1713.65
103使字第0246號,A1棟 地上3樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A5棟 地上12樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A5棟 地上10樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A4棟 地下1樓,停車空間，機車停車場，水箱,3527.6
103使字第0246號,B4棟 地上1樓,(B3)餐飲業(不可為酒店),141.61
103使字第0246號,A5棟 地上8樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A5棟 地上13樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,B8棟 地上1樓,(B3)餐飲業(不可為酒店),183.75
103使字第0246號,B8棟 地上2樓,(B3)餐飲業(不可為酒店),183.75
103使字第0246號,B8棟 突出物1樓,樓梯間，機房,25.0
103使字第0246號,B8棟 突出物2樓,樓梯間，機房,25.0
103使字第0246號,A4棟 地上6樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A4棟 地上5樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A4棟 地上4樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A4棟 地上3樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A4棟 地上2樓,(G2)策略性產業(資訊服務業),1713.65
103使字第0246號,A4棟 地上1樓,(G1)金融保險業（銀行分行）,2211.36
103使字第0246號,A5棟 地上11樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A4棟 地下3樓,防空避難室兼停車空間，機房，水箱,3518.37
103使字第0246號,C1棟 地上2樓,(B3)餐飲業(不可為酒店),264.58
103使字第0246號,C1棟 地上1樓,(B3)餐飲業(不可為酒店),285.01
103使字第0246號,B9棟 突出物2樓,樓梯間，機房,25.0
103使字第0246號,B9棟 突出物1樓,樓梯間，機房,25.0
103使字第0246號,B9棟 地上2樓,(B3)餐飲業(不可為酒店),183.75
103使字第0246號,B9棟 地上1樓,(B3)餐飲業(不可為酒店),183.75
103使字第0246號,B3棟 地上1樓,(B3)餐飲業(不可為酒店),273.29
103使字第0246號,A4棟 地下2樓,停車空間，機房,3349.4
103使字第0246號,D1棟 地上1樓,(B3)飲食業,90.71
103使字第0246號,A3棟 突出物3樓,樓梯間，機房,84.23
103使字第0246號,A3棟 突出物2樓,樓梯間，機房,328.81
103使字第0246號,B2棟 突出物2樓,樓梯間，機房,25.0
103使字第0246號,A3棟 地上11樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A3棟 地上10樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A5棟 地上7樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,A3棟 地上13樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0246號,B3棟 突出物1樓,樓梯間，機房,34.14
103使字第0246號,A3棟 地上14樓,(G2)策略性產業(資訊服務業),1794.708
103使字第0246號,B1棟 地上1樓,(B3)餐飲業(不可為酒店),141.61
103使字第0246號,A3棟 突出物1樓,樓梯間，機房，水箱,328.812
103使字第0246號,A3棟 地上12樓,(G2)策略性產業(資訊服務業),2193.82
103使字第0247號,A棟 地上9樓,集合住宅(H-2),55.19
103使字第0247號,A棟 地上4樓,集合住宅(H-2),91.47
103使字第0247號,A棟 地下2樓,停車空間、梯間,170.84
